date,location_id,city,country,latitude,longitude,timezone,location_confidence,location_source,temp_c,temp_c_max,temp_c_min,humidity_pct,heat_index_c,uv_index,sunshine_h,shortwave_mj_m2,precipitation_mm,wind_kmh,aqi,aqi_us,pm2_5,pm10
2019-08-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.500,23.900,17.000,62,20.500,6.942,12.072,21.520,0.000,16.600,,,,
2019-08-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.300,23.700,17.700,69,20.300,6.397,12.497,19.830,0.000,23.700,,,,
2019-08-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,18.700,23.100,14.900,74,18.700,7.077,11.426,21.940,0.000,17.600,,,,
2019-08-27,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,19.300,21.500,16.500,79,19.300,3.703,4.998,11.480,0.000,13.000,,,,
2019-08-28,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.800,23.400,18.000,91,20.800,3.006,5.052,9.320,11.300,14.300,,,,
2019-08-29,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.400,27.500,18.000,68,22.400,7.632,12.403,23.660,0.000,21.100,,,,
2019-08-30,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.800,30.600,15.800,65,22.800,7.055,12.337,21.870,0.000,20.900,,,,
2019-08-31,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.600,27.500,19.100,61,22.600,7.023,12.000,21.770,0.000,15.200,,,,
2019-09-01,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,28.000,32.000,24.800,79,28.004,7.542,12.000,23.380,0.000,18.400,,,,
2019-09-02,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.700,31.600,24.300,77,27.703,7.806,12.202,24.200,0.000,19.100,,,,
2019-09-03,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.700,30.400,24.000,74,26.700,7.100,11.986,22.010,0.000,18.200,,,,
2019-09-04,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.000,30.500,23.900,68,27.000,6.719,11.286,20.830,0.000,16.300,,,,
2019-09-05,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.100,30.200,24.600,71,27.100,6.568,11.943,20.360,0.100,18.400,,,,
2019-09-06,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.100,30.400,24.000,73,27.100,7.084,11.922,21.960,0.000,15.600,,,,
2019-09-07,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.800,30.200,23.000,75,26.800,7.006,11.974,21.720,0.000,16.800,,,,
2019-09-08,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.900,29.800,24.600,77,26.900,5.997,11.091,18.590,3.500,16.200,,,,
2019-09-09,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.900,30.000,24.100,75,26.900,6.368,11.721,19.740,0.000,17.900,,,,
2019-09-10,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.600,29.900,23.500,76,26.600,6.977,11.834,21.630,0.000,16.500,,,,
2019-09-11,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.700,30.200,24.400,74,26.700,6.987,11.802,21.660,0.000,16.500,,,,
2019-09-12,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.400,30.200,23.000,73,26.400,7.055,11.759,21.870,0.000,17.300,,,,
2019-09-13,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,27.000,30.400,24.400,73,27.000,7.013,11.671,21.740,0.000,18.700,,,,
2019-09-14,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,26.400,29.200,23.900,74,26.400,6.232,11.380,19.320,0.800,18.800,,,,
2019-09-15,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,22.400,27.200,19.400,74,22.400,6.487,12.000,20.110,0.500,9.000,,,,
2019-09-16,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.400,24.700,19.200,79,21.400,3.461,7.566,10.730,0.800,11.500,,,,
2019-09-17,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,19.100,23.300,15.400,66,19.100,6.771,11.964,20.990,0.000,17.900,,,,
2019-09-18,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.600,20.000,12.800,72,16.600,4.555,11.775,14.120,0.300,16.400,,,,
2019-09-19,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.200,20.100,10.700,66,15.200,6.852,11.908,21.240,0.000,9.800,,,,
2019-09-20,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.600,25.000,11.000,64,17.600,6.565,11.879,20.350,0.000,13.000,,,,
2019-09-21,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,19.900,27.100,14.100,71,19.900,6.345,11.851,19.670,0.000,10.100,,,,
2019-09-22,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.600,27.500,15.100,75,21.600,6.116,11.823,18.960,0.000,20.500,,,,
2019-09-23,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,25.100,31.000,20.900,68,25.100,5.642,11.784,17.490,0.100,20.700,,,,
2019-09-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,20.900,25.000,16.100,65,20.900,4.790,11.766,14.850,0.700,25.000,,,,
2019-09-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,18.400,25.100,13.000,71,18.400,6.019,11.737,18.660,0.000,20.100,,,,
2019-09-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,19.900,28.000,15.400,78,19.900,4.590,9.000,14.230,0.700,19.000,,,,
2019-09-27,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.500,22.000,12.700,78,17.500,6.139,11.680,19.030,0.000,15.500,,,,
2019-09-28,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.100,27.100,16.400,81,21.100,5.335,11.519,16.540,0.000,19.900,,,,
2019-09-29,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.000,24.500,17.000,69,21.000,5.355,11.449,16.600,0.000,18.600,,,,
2019-09-30,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.800,20.400,15.800,62,17.800,3.426,7.223,10.620,0.200,17.400,,,,
2019-10-01,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.300,27.900,16.500,75,21.300,4.961,10.665,15.380,0.300,20.400,,,,
2019-10-02,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,24.800,32.200,17.700,77,24.800,4.781,9.673,14.820,2.300,26.000,,,,
2019-10-03,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.400,16.100,12.900,87,14.400,1.019,0.000,3.160,10.000,23.700,,,,
2019-10-04,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.300,18.500,10.600,72,15.300,5.181,11.266,16.060,0.600,30.200,,,,
2019-10-05,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,11.000,14.400,7.500,62,11.000,5.906,11.263,18.310,0.000,17.000,,,,
2019-10-06,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,17.900,21.100,13.100,74,17.900,1.381,1.085,4.280,2.100,23.800,,,,
2019-10-07,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,21.000,25.300,15.700,76,21.000,2.732,5.901,8.470,4.600,29.900,,,,
2019-10-08,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.900,18.500,14.400,73,15.900,2.123,0.682,6.580,2.100,20.500,,,,
2019-10-09,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,13.100,14.400,11.600,80,13.100,1.245,0.961,3.860,13.300,23.900,,,,
2019-10-10,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.200,20.200,11.200,64,15.200,4.839,10.896,15.000,0.600,25.900,,,,
2019-10-11,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.500,17.100,11.800,56,14.500,3.155,7.304,9.780,0.000,28.000,,,,
2019-10-12,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.100,20.000,11.100,69,15.100,4.426,10.148,13.720,0.000,19.000,,,,
2019-10-13,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.400,17.700,10.400,76,14.400,4.426,10.843,13.720,0.100,15.100,,,,
2019-10-14,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,16.500,22.300,11.900,71,16.500,4.829,10.194,14.970,0.200,17.600,,,,
2019-10-15,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,13.000,16.600,9.100,65,13.000,5.123,10.806,15.880,0.000,14.900,,,,
2019-10-16,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.300,18.600,11.900,87,15.300,1.548,2.305,4.800,28.700,49.900,,,,
2019-10-17,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,11.900,13.800,10.000,64,11.900,2.303,6.141,7.140,0.500,44.100,,,,
2019-10-18,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,11.200,14.900,8.000,63,11.200,3.935,10.751,12.200,0.000,28.300,,,,
2019-10-19,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,10.000,15.400,5.300,72,10.000,4.965,10.733,15.390,0.000,10.600,,,,
2019-10-20,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,11.500,15.300,6.700,87,11.500,1.158,0.615,3.590,10.800,16.800,,,,
2019-10-21,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,13.200,18.600,9.600,80,13.200,4.719,10.696,14.630,2.300,18.700,,,,
2019-10-22,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,13.900,16.700,11.100,88,13.900,0.706,0.000,2.190,6.800,27.500,,,,
2019-10-23,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.200,17.900,11.100,68,15.200,4.577,10.656,14.190,4.100,22.500,,,,
2019-10-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,12.300,17.900,6.800,62,12.300,4.577,10.614,14.190,0.000,18.700,,,,
2019-10-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,12.800,16.900,8.400,80,12.800,3.232,8.165,10.020,0.000,12.700,,,,
2019-10-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,13.400,16.500,10.000,73,13.400,3.655,7.770,11.330,0.100,13.100,,,,
2019-10-27,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.700,20.800,12.900,90,15.700,0.797,2.840,2.470,29.200,34.200,,,,
2019-10-28,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.100,17.600,10.900,79,14.100,3.539,9.010,10.970,0.000,17.100,,,,
2019-10-29,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.000,16.000,12.300,89,14.000,1.239,0.036,3.840,2.100,13.800,,,,
2019-10-30,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,15.700,18.500,13.000,95,15.700,1.384,0.370,4.290,0.800,11.600,,,,
2019-10-31,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,18.600,20.900,15.600,93,18.600,0.839,0.000,2.600,22.200,39.700,,,,
2019-11-01,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,10.600,21.000,6.800,59,10.600,4.268,10.100,13.230,5.700,46.000,,,,
2019-11-02,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,7.500,10.500,3.300,68,7.500,3.155,6.218,9.780,0.000,11.300,,,,
2019-11-03,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,7.700,11.100,4.500,61,7.700,3.452,8.489,10.700,0.000,18.400,,,,
2019-11-04,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,8.200,12.800,2.800,66,8.200,3.906,9.892,12.110,0.000,20.100,,,,
2019-11-05,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,11.000,15.200,7.100,80,11.000,1.623,2.470,5.030,0.600,15.100,,,,
2019-11-06,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,8.400,11.600,5.600,66,8.400,3.977,9.785,12.330,0.000,15.300,,,,
2019-11-07,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,9.100,13.900,5.300,74,9.100,1.448,2.426,4.490,4.000,21.100,,,,
2019-11-08,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.200,5.100,-0.700,56,2.200,3.787,9.678,11.740,0.100,31.900,,,,
2019-11-09,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,0.600,4.700,-3.400,62,0.600,3.639,9.671,11.280,0.000,14.000,,,,
2019-11-10,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.000,11.000,0.100,71,5.000,2.594,6.949,8.040,0.000,15.300,,,,
2019-11-11,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,8.900,14.000,4.000,81,8.900,3.297,9.251,10.220,0.000,12.800,,,,
2019-11-12,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.100,12.100,-2.700,66,5.100,0.677,0.000,2.100,3.800,26.300,,,,
2019-11-13,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,-2.200,1.100,-4.800,44,-2.200,3.835,9.586,11.890,0.000,26.000,,,,
2019-11-14,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,1.200,6.100,-3.000,60,1.200,2.858,8.584,8.860,0.000,14.300,,,,
2019-11-15,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,4.300,10.300,-1.000,65,4.300,3.555,9.000,11.020,0.000,20.300,,,,
2019-11-16,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.000,4.400,-1.100,47,2.000,3.713,9.544,11.510,0.000,28.200,,,,
2019-11-17,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,1.500,4.300,-2.500,60,1.500,1.210,1.109,3.750,0.000,26.700,,,,
2019-11-18,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,3.700,5.000,2.600,84,3.700,0.677,0.000,2.100,8.800,21.000,,,,
2019-11-19,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,6.400,11.100,3.700,80,6.400,2.832,9.000,8.780,4.100,12.400,,,,
2019-11-20,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.300,8.400,3.200,67,5.300,1.981,6.651,6.140,0.000,18.800,,,,
2019-11-21,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,6.300,10.900,1.600,71,6.300,3.265,8.923,10.120,0.000,17.100,,,,
2019-11-22,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,7.400,11.500,3.300,71,7.400,0.977,1.469,3.030,3.000,28.700,,,,
2019-11-23,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,3.500,7.000,-0.600,61,3.500,3.090,8.751,9.580,1.200,15.000,,,,
2019-11-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.500,7.400,3.600,90,5.500,0.639,0.215,1.980,23.600,28.400,,,,
2019-11-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.700,10.800,1.900,75,5.700,2.748,9.163,8.520,0.000,19.300,,,,
2019-11-26,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,7.000,13.800,1.500,83,7.000,3.113,9.161,9.650,0.000,11.500,,,,
2019-11-27,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,9.400,14.200,2.900,85,9.400,1.494,3.193,4.630,1.100,25.000,,,,
2019-11-28,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,7.200,11.600,2.400,58,7.200,1.519,5.943,4.710,0.000,37.500,,,,
2019-11-29,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,1.400,5.400,-1.400,59,1.400,2.881,9.022,8.930,0.000,27.500,,,,
2019-11-30,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,1.500,6.100,-1.900,60,1.500,3.068,9.008,9.510,0.000,16.200,,,,
2019-12-01,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,-0.100,3.600,-2.800,81,-0.100,0.384,0.000,1.190,17.200,34.800,,,,
2019-12-02,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,1.400,2.900,0.100,92,1.400,0.348,0.000,1.080,15.000,31.500,,,,
2019-12-03,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,0.400,3.300,-1.800,65,0.400,2.787,8.095,8.640,2.500,27.700,,,,
2019-12-04,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,1.700,4.600,-2.300,73,1.700,1.294,2.523,4.010,0.000,15.000,,,,
2019-12-05,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.700,5.300,0.300,67,2.700,2.077,6.184,6.440,0.000,31.400,,,,
2019-12-06,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,3.800,8.900,-2.000,63,3.800,1.819,7.255,5.640,0.000,26.700,,,,
2019-12-07,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,0.300,2.800,-2.800,64,0.300,2.777,8.401,8.610,0.000,22.800,,,,
2019-12-08,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,0.000,4.600,-4.700,74,0.000,2.584,8.463,8.010,0.000,18.400,,,,
2019-12-09,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,8.200,11.300,4.200,93,8.200,0.419,0.000,1.300,21.400,28.000,,,,
2019-12-10,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,16.100,19.700,13.600,83,16.100,2.816,8.705,8.730,1.100,15.800,,,,
2019-12-11,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,16.600,22.200,12.600,73,16.600,2.971,7.962,9.210,0.000,13.800,,,,
2019-12-12,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,15.500,19.900,12.700,78,15.500,2.426,6.438,7.520,3.300,29.400,,,,
2019-12-13,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,15.900,18.100,12.900,71,15.900,2.465,9.000,7.640,7.300,27.900,,,,
2019-12-14,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,15.500,18.400,12.400,57,15.500,3.784,9.069,11.730,0.000,23.900,,,,
2019-12-15,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,14.300,20.400,10.600,57,14.300,2.181,4.177,6.760,0.200,21.800,,,,
2019-12-16,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,13.300,19.500,8.100,74,13.300,3.829,9.237,11.870,0.000,18.000,,,,
2019-12-17,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,13.700,19.200,9.400,82,13.700,3.758,9.148,11.650,0.000,11.300,,,,
2019-12-18,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,14.500,19.900,10.600,82,14.500,3.897,9.231,12.080,0.000,16.600,,,,
2019-12-19,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,14.100,22.900,8.900,64,14.100,4.035,9.314,12.510,0.000,9.700,,,,
2019-12-20,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,13.600,20.300,7.800,65,13.600,4.068,9.311,12.610,0.000,11.500,,,,
2019-12-21,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,12.900,19.700,7.300,71,12.900,3.987,9.307,12.360,0.000,11.000,,,,
2019-12-22,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,13.300,20.100,7.700,75,13.300,3.987,9.390,12.360,0.000,10.100,,,,
2019-12-23,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,13.400,18.300,9.200,73,13.400,3.965,9.386,12.290,0.000,17.400,,,,
2019-12-24,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,16.700,20.500,12.400,50,16.700,3.829,9.122,11.870,0.000,30.700,,,,
2019-12-25,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,16.100,17.600,14.100,61,16.100,2.865,9.000,8.880,11.400,38.300,,,,
2019-12-26,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,14.600,16.200,13.400,79,14.600,1.548,4.565,4.800,30.700,39.800,,,,
2019-12-27,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,13.800,15.900,11.800,78,13.800,2.290,7.923,7.100,24.600,38.200,,,,
2019-12-28,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,12.800,14.400,11.300,89,12.800,1.248,3.227,3.870,16.300,16.300,,,,
2019-12-29,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,14.000,18.200,11.300,62,14.000,3.235,9.202,10.030,0.000,20.500,,,,
2019-12-30,tel_aviv,Tel Aviv,IL,32.081,34.781,Asia/Jerusalem,0.650,seeded_itinerary,14.400,17.300,11.500,57,14.400,3.087,9.350,9.570,0.200,29.400,,,,
2019-12-31,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,4.000,6.700,2.200,86,4.000,1.081,3.883,3.350,0.200,23.500,,,,
2020-01-01,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.300,4.400,-0.500,60,2.300,1.903,3.962,5.900,0.000,28.200,,,,
2020-01-02,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.500,9.000,-2.200,71,2.500,2.655,7.461,8.230,0.000,17.300,,,,
2020-01-03,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,6.600,9.400,2.300,88,6.600,1.113,1.097,3.450,4.000,12.400,,,,
2020-01-04,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,7.800,10.100,5.700,97,7.800,0.494,0.000,1.530,6.200,24.900,,,,
2020-01-05,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.800,5.200,-1.400,61,2.800,2.287,7.637,7.090,0.900,37.100,,,,
2020-01-06,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.900,7.800,-0.400,66,2.900,2.355,7.441,7.300,1.300,25.900,,,,
2020-01-07,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.600,6.100,-0.600,64,2.600,2.219,6.009,6.880,0.800,18.900,,,,
2020-01-08,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,1.000,5.100,-1.500,65,1.000,2.626,8.980,8.140,0.100,33.100,,,,
2020-01-09,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,-2.100,0.600,-4.900,49,-2.100,3.087,8.582,9.570,0.000,23.200,,,,
2020-01-10,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.000,11.200,-1.000,80,5.000,1.519,3.443,4.710,0.000,24.800,,,,
2020-01-11,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,13.900,18.400,7.900,78,13.900,2.329,6.263,7.220,0.200,34.200,,,,
2020-01-12,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,14.800,18.900,6.800,70,14.800,2.774,7.955,8.600,2.700,45.600,,,,
2020-01-13,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,4.900,8.900,1.200,82,4.900,0.945,0.603,2.930,0.200,18.400,,,,
2020-01-14,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,4.200,6.800,1.000,91,4.200,0.971,0.082,3.010,0.300,15.300,,,,
2020-01-15,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.800,9.400,3.000,81,5.800,2.771,9.078,8.590,0.100,16.100,,,,
2020-01-16,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.700,8.700,1.400,69,5.700,2.510,8.817,7.780,1.800,38.800,,,,
2020-01-17,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,-3.000,0.900,-5.300,43,-3.000,3.394,9.462,10.520,0.000,34.900,,,,
2020-01-18,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,-3.100,2.500,-6.200,57,-3.100,1.032,0.476,3.200,8.400,24.200,,,,
2020-01-19,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.900,7.200,-1.100,68,2.900,2.355,7.698,7.300,1.500,28.700,,,,
2020-01-20,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,-3.900,-0.800,-7.100,46,-3.900,3.526,9.548,10.930,0.000,26.100,,,,
2020-01-21,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,-3.400,1.200,-6.600,50,-3.400,3.410,9.579,10.570,0.000,17.400,,,,
2020-01-22,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,-2.200,3.000,-5.300,64,-2.200,3.471,9.610,10.760,0.000,9.400,,,,
2020-01-23,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,0.100,7.100,-4.300,66,0.100,2.610,7.751,8.090,0.000,9.900,,,,
2020-01-24,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,2.900,9.600,-2.700,67,2.900,3.426,9.466,10.620,0.000,12.700,,,,
2020-01-25,new_york,New York,US,40.714,-74.006,America/New_York,0.650,seeded_itinerary,5.100,9.800,0.900,94,5.100,0.339,0.000,1.050,25.500,34.200,,,,
